timestamp,turbidity_in,turbidity_out,status,phase
177972,1218.89,1273.77,alert,emergency
178219,1218.89,1260.13,alert,emergency
178464,1205.04,1260.13,alert,emergency
178711,1205.04,1260.13,alert,emergency
178957,1218.89,1273.77,alert,emergency
179204,1218.89,1273.77,alert,emergency
179449,1205.04,1260.13,alert,emergency
179695,1205.04,1246.44,alert,emergency
179942,1218.89,1260.13,alert,emergency
180188,1218.89,1273.77,alert,emergency
180434,1205.04,1260.13,alert,emergency
180680,1205.04,1246.44,alert,emergency
180927,1205.04,1260.13,alert,emergency
181173,1218.89,1260.13,alert,emergency
181419,1205.04,1260.13,alert,emergency
181665,1205.04,1246.44,alert,emergency
181911,1205.04,1246.44,alert,emergency
182158,1205.04,1260.13,alert,emergency
182404,1218.89,1260.13,alert,emergency
182650,1205.04,1246.44,alert,emergency
182896,1191.13,1246.44,alert,emergency
183142,1205.04,1260.13,alert,emergency
183389,1218.89,1260.13,alert,emergency
183634,1205.04,1260.13,alert,emergency
183881,1205.04,1246.44,alert,emergency
184127,1205.04,1246.44,alert,emergency
184374,1205.04,1260.13,alert,emergency
184620,1205.04,1260.13,alert,emergency
184865,1205.04,1246.44,alert,emergency
185112,1191.13,1246.44,alert,emergency
185358,1205.04,1260.13,alert,emergency
185605,1218.89,1260.13,alert,emergency
185850,1205.04,1260.13,alert,emergency
186097,1191.13,1246.44,alert,emergency
186343,1205.04,1246.44,alert,emergency
186589,1218.89,1260.13,alert,emergency
186835,1205.04,1260.13,alert,emergency
187081,1205.04,1246.44,alert,emergency
187328,1191.13,1246.44,alert,emergency
187574,1205.04,1260.13,alert,emergency
187821,1218.89,1260.13,alert,emergency
188066,1205.04,1260.13,alert,emergency
188312,1205.04,1246.44,alert,emergency
188559,1205.04,1246.44,alert,emergency
188805,1218.89,1260.13,alert,emergency
189051,1218.89,1260.13,alert,emergency
189297,1205.04,1246.44,alert,emergency
189544,1205.04,1246.44,alert,emergency
189790,1205.04,1260.13,alert,emergency
190035,1205.04,1260.13,alert,emergency
190282,1205.04,1260.13,alert,emergency
190528,1205.04,1246.44,alert,emergency
190775,1191.13,1246.44,alert,emergency
191021,1205.04,1260.13,alert,emergency
191267,1218.89,1260.13,alert,emergency
191513,1191.13,1246.44,alert,emergency
191759,1191.13,1246.44,alert,emergency
192006,1205.04,1260.13,alert,emergency
192251,1205.04,1260.13,alert,emergency
192498,1205.04,1246.44,alert,emergency
192744,1191.13,1246.44,alert,emergency
192991,1191.13,1246.44,alert,emergency
193236,1205.04,1260.13,alert,emergency
193482,1205.04,1260.13,alert,emergency
193729,1191.13,1246.44,alert,emergency
193975,1191.13,1232.69,alert,emergency
194222,1205.04,1246.44,alert,emergency
194467,1205.04,1260.13,alert,emergency
194714,1205.04,1246.44,alert,emergency
194960,1191.13,1246.44,alert,emergency
195206,1191.13,1246.44,alert,emergency
195452,1205.04,1260.13,alert,emergency
195698,1205.04,1260.13,alert,emergency
195945,1191.13,1246.44,alert,emergency
196191,1191.13,1232.69,alert,emergency
196438,1205.04,1246.44,alert,emergency
196683,1205.04,1260.13,alert,emergency
196929,1205.04,1260.13,alert,emergency
197176,1205.04,1246.44,alert,emergency
197422,1191.13,1246.44,alert,emergency
197668,1205.04,1246.44,alert,emergency
197914,1205.04,1260.13,alert,emergency
198161,1191.13,1246.44,alert,emergency
198407,1191.13,1232.69,alert,emergency
198652,1191.13,1246.44,alert,emergency
198899,1205.04,1260.13,alert,emergency
199145,1205.04,1260.13,alert,emergency
199392,1191.13,1246.44,alert,emergency
199638,1191.13,1246.44,alert,emergency
199884,1205.04,1260.13,alert,emergency
200130,1205.04,1260.13,alert,emergency
200376,1205.04,1246.44,alert,emergency
200623,1191.13,1246.44,alert,emergency
200868,1191.13,1246.44,alert,emergency
201115,1205.04,1260.13,alert,emergency
201361,1205.04,1260.13,alert,emergency
201608,1191.13,1232.69,alert,emergency
201853,1191.13,1232.69,alert,emergency
202099,1205.04,1260.13,alert,emergency
202346,1205.04,1260.13,alert,emergency
202592,1205.04,1246.44,alert,emergency
202839,1205.04,1246.44,alert,emergency
203084,1191.13,1246.44,alert,emergency
203330,1205.04,1260.13,alert,emergency
203577,1218.89,1260.13,alert,emergency
203823,1205.04,1246.44,alert,emergency
204069,1191.13,1246.44,alert,emergency
204315,1205.04,1260.13,alert,emergency
204562,1205.04,1260.13,alert,emergency
204808,1205.04,1246.44,alert,emergency
205053,1191.13,1246.44,alert,emergency
205300,1191.13,1232.69,alert,emergency
205546,1205.04,1246.44,alert,emergency
205793,1205.04,1260.13,alert,emergency
206039,1191.13,1246.44,alert,emergency
206285,1191.13,1232.69,alert,emergency
206531,1191.13,1246.44,alert,emergency
206777,1205.04,1260.13,alert,emergency
207024,1205.04,1260.13,alert,emergency
207269,1191.13,1246.44,alert,emergency
207516,1191.13,1246.44,alert,emergency
207762,1205.04,1260.13,alert,emergency
208009,1205.04,1260.13,alert,emergency
208254,1205.04,1246.44,alert,emergency
208500,1191.13,1232.69,alert,emergency
208747,1191.13,1246.44,alert,emergency
208993,1205.04,1260.13,alert,emergency
209240,1205.04,1260.13,alert,emergency
209485,1191.13,1232.69,alert,emergency
209732,1191.13,1232.69,alert,emergency
209978,1205.04,1246.44,alert,emergency
210224,1205.04,1246.44,alert,emergency
210470,1205.04,1246.44,alert,emergency
210716,1191.13,1232.69,alert,emergency
210963,1191.13,1232.69,alert,emergency
211209,1205.04,1246.44,alert,emergency
211456,1205.04,1260.13,alert,emergency
211701,1191.13,1232.69,alert,emergency
211947,1191.13,1232.69,alert,emergency
212194,1205.04,1246.44,alert,emergency
212440,1205.04,1260.13,alert,emergency
212686,1205.04,1246.44,alert,emergency
212932,1191.13,1232.69,alert,emergency
213179,1191.13,1232.69,alert,emergency
213425,1205.04,1246.44,alert,emergency
213670,1205.04,1260.13,alert,emergency
213917,1191.13,1246.44,alert,emergency
214163,1191.13,1232.69,alert,emergency
214410,1191.13,1246.44,alert,emergency
214656,1205.04,1246.44,alert,emergency
214902,1205.04,1246.44,alert,emergency
215148,1191.13,1232.69,alert,emergency
215394,1191.13,1232.69,alert,emergency
215641,1205.04,1246.44,alert,emergency
215886,1205.04,1246.44,alert,emergency
216133,1205.04,1246.44,alert,emergency
216379,1191.13,1232.69,alert,emergency
216626,1191.13,1232.69,alert,emergency
216871,1205.04,1246.44,alert,emergency
217117,1205.04,1246.44,alert,emergency
217364,1191.13,1232.69,alert,emergency
217610,1191.13,1232.69,alert,emergency
217857,1191.13,1246.44,alert,emergency
218102,1191.13,1246.44,alert,emergency
218349,1191.13,1246.44,alert,emergency
218595,1191.13,1232.69,alert,emergency
218841,1177.17,1232.69,alert,emergency
219087,1191.13,1246.44,alert,emergency
219333,1205.04,1246.44,alert,emergency
219580,1191.13,1232.69,alert,emergency
219826,1191.13,1232.69,alert,emergency
220072,1191.13,1246.44,alert,emergency
220318,1205.04,1246.44,alert,emergency
220564,1205.04,1246.44,alert,emergency
220811,1191.13,1232.69,alert,emergency
221057,1191.13,1232.69,alert,emergency
221303,1191.13,1246.44,alert,emergency
221549,1205.04,1246.44,alert,emergency
221796,1191.13,1246.44,alert,emergency
222042,1191.13,1232.69,alert,emergency
222287,1191.13,1232.69,alert,emergency
222534,1205.04,1246.44,alert,emergency
222780,1205.04,1260.13,alert,emergency
223027,1191.13,1246.44,alert,emergency
223272,1191.13,1232.69,alert,emergency
223519,1191.13,1246.44,alert,emergency
223765,1205.04,1246.44,alert,emergency
224011,1205.04,1246.44,alert,emergency
224258,1191.13,1232.69,alert,emergency
224503,1191.13,1232.69,alert,emergency
224750,1205.04,1246.44,alert,emergency
224996,1205.04,1246.44,alert,emergency
225243,1191.13,1232.69,alert,emergency
225488,1191.13,1232.69,alert,emergency
225734,1191.13,1246.44,alert,emergency
225981,1205.04,1246.44,alert,emergency
226227,1205.04,1246.44,alert,emergency
226473,1191.13,1232.69,alert,emergency
226719,1177.17,1232.69,alert,emergency
226966,1191.13,1246.44,alert,emergency
227212,1205.04,1246.44,alert,emergency
227458,1177.17,1218.89,alert,emergency
227704,1149.09,1191.13,treating,coagulant dispensing
232704,1077.94,1177.17,treating,fast mixing
242756,1327.79,1446.22,slow mixing,slow mixing
252756,1273.77,1407.22,treated,filter pressing
257756,1287.36,1420.28,treated,treated
257801,1260.13,1327.79,treated,idle
1,2416.03,2191.52,online,default
35732,1585.07,1547.84,filling,contaminated water dispensing
45732,1218.89,1327.79,dispensing,coagulant dispensing
50732,990.8,1120.79,slow mixing,slow mixing
1,2661.1,2447.35,online,default
15890,1983.77,1854.46,filling,contaminated water dispensing
25890,1670.05,1752.42,dispensing,coagulant dispensing
30891,1510.13,1597.37,slow mixing,slow mixing
40891,1597.37,1693.85,fast mixing,fast mixing
50945,1705.68,1798.31,pressing,filter pressing
55945,1597.37,1693.85,pumping out,transporting treated water
66015,1484.73,1585.07,treated,treated
1,2507.44,2325.46,online,default
1377,2115.16,2075.7,filling,contaminated water dispensing
11377,1560.3,1646.04,dispensing,coagulant dispensing
16377,1407.22,1510.13,slow mixing,slow mixing
26377,1510.13,1609.62,fast mixing,fast mixing
34030,1621.81,1705.68,alert,emergency
1,2462.7,2273.33,online,default
32388,1832.16,1705.68,filling,contaminated water dispensing
37766,1572.71,1658.07,alert,emergency
40212,1621.81,1693.85,filling,contaminated water dispensing
50212,1497.46,1585.07,dispensing,coagulant dispensing
55212,1327.79,1420.28,slow mixing,slow mixing
65212,1459.11,1547.84,fast mixing,fast mixing
75267,1609.62,1705.68,pressing,filter pressing
80267,1471.94,1560.3,pumping out,transporting treated water
90337,1314.37,1420.28,treated,treated
1,2623.75,2408.06,online,default
15644,1887.51,1763.97,filling,contaminated water dispensing
25644,1535.33,1621.81,dispensing,coagulant dispensing
30644,1367.75,1459.11,slow mixing,slow mixing
40644,1471.94,1560.3,fast mixing,fast mixing
50698,1585.07,1681.98,pressing,filter pressing
55698,1459.11,1547.84,pumping out,transporting treated water
65768,1273.77,1367.75,treated,treated
1,2529.09,2290.92,online,default
8690,1763.97,1646.04,filling,contaminated water dispensing
18690,1433.27,1522.76,dispensing,coagulant dispensing
23690,1246.44,1341.17,slow mixing,slow mixing
33690,1380.96,1471.94,fast mixing,fast mixing
43745,1522.76,1621.81,pressing,filter pressing
48745,1407.22,1497.46,pumping out,transporting treated water
58815,1260.13,1354.49,treated,treated
84452,1394.12,1522.76,alert,emergency
89698,1497.46,1585.07,filling,contaminated water dispensing
99698,1354.49,1459.11,dispensing,coagulant dispensing
104698,1191.13,1287.36,slow mixing,slow mixing
106256,1300.89,1407.22,alert,emergency
119105,1497.46,1609.62,alert,emergency
120551,1497.46,1560.3,filling,contaminated water dispensing
120926,1459.11,1522.76,alert,emergency
1,2521.93,2273.33,online,default
9766,1763.97,1633.95,treating,contaminated water dispensing
19766,1433.27,1522.76,treating,coagulant dispensing
24766,1273.77,1354.49,treating,slow mixing
34766,1341.17,1433.27,treating,fast mixing
44817,1522.76,1621.81,treating,filter pressing
49817,1394.12,1484.73,treating,transporting treated water
59884,1260.13,1354.49,treated,treated
64120,1407.22,1522.76,emergency,emergency
66970,1394.12,1471.94,treating,contaminated water dispensing
1,2477.83,2219.27,offline,default
6761,1633.95,1522.76,online,contaminated water dispensing
1,2492.74,2237.51,offline,default
73163,1705.68,1572.71,online,contaminated water dispensing
83163,1327.79,1407.22,treating,coagulant dispensing
1,2507.44,2255.53,offline,default
11280,1717.44,1597.37,online,contaminated water dispensing
21280,1287.36,1367.75,treating,coagulant dispensing
1,2630.11,2485.31,offline,default
37035,2134.57,2025.16,online,contaminated water dispensing
47035,1809.65,1876.55,treating,coagulant dispensing
52035,1597.37,1681.98,treating,slow mixing
62035,1729.15,1820.93,treating,fast mixing
72035,1854.46,1941.53,treating,filter pressing
77035,1729.15,1820.93,treating,transporting treated water
87035,1693.85,1798.31,treated,treated
1,2570.94,2375.66,offline,default
27399,1854.46,1729.15,online,contaminated water dispensing
37399,1471.94,1547.84,treating,coagulant dispensing
